POSTAL_CODE,CITY,PROVINCE_ABBR,TIME_ZONE,LATITUDE,LONGITUDE
V8R2X1,VICTORIA,BC,8,48.440092,-123.341768
V8P4C1,VICTORIA,BC,8,48.452941,-123.335458
V8P4V6,VICTORIA,BC,8,48.455926,-123.323747
V9B0Y1,VICTORIA,BC,8,48.4557486,-123.5052042
V8S2Z5,VICTORIA,BC,8,48.4199927,-123.3060447
V8P2E4,VICTORIA,BC,8,48.461343,-123.344544
V8Z4V6,VICTORIA,BC,8,48.4716331,-123.405621
V9C4H5,VICTORIA,BC,8,48.365419,-123.543242
V8Y2Y7,VICTORIA,BC,8,48.501485,-123.376611
V8W3W9,VICTORIA,BC,8,48.430736,-123.36261
V8S2V1,VICTORIA,BC,8,48.418499,-123.307868
V8R6G3,VICTORIA,BC,8,48.450526,-123.301669
V8T1G5,VICTORIA,BC,8,48.4306135,-123.347748
V8T4S6,VICTORIA,BC,8,48.44094,-123.37231
V9A3K2,VICTORIA,BC,8,48.431267,-123.386144
V8X3H2,VICTORIA,BC,8,48.475511,-123.348926
V8Z4L7,VICTORIA,BC,8,48.476171,-123.394526
V9B0J7,VICTORIA,BC,8,48.4709637,-123.5022743
V9B4R9,VICTORIA,BC,8,48.459135,-123.549431
V8V0G6,VICTORIA,BC,8,48.4266155,-123.3590707
V8V2E8,VICTORIA,BC,8,48.412843,-123.37784
V8P2Y7,VICTORIA,BC,8,48.463473,-123.323612
V9A7H8,VICTORIA,BC,8,48.447847,-123.423193
V8R2H5,VICTORIA,BC,8,48.435134,-123.312888
V8T1B2,VICTORIA,BC,8,48.427904,-123.3498525
V8N4J5,VICTORIA,BC,8,48.463025,-123.277125
V8P5J2,VICTORIA,BC,8,48.447359,-123.32381
V8T3R5,VICTORIA,BC,8,48.434652,-123.352146
V8S1K1,VICTORIA,BC,8,48.41083,-123.333767
V8R6B1,VICTORIA,BC,8,48.443934,-123.31021
V8P1W5,VICTORIA,BC,8,48.458031,-123.350809
V9B3B3,VICTORIA,BC,8,48.45163,-123.491979
V8X1H2,VICTORIA,BC,8,48.486706,-123.384673
V8Z2K7,VICTORIA,BC,8,48.478316,-123.39109
V8S1K7,VICTORIA,BC,8,48.41159,-123.334397
V8N3S2,VICTORIA,BC,8,48.482859,-123.321547
V9B4L5,VICTORIA,BC,8,48.4407651,-123.4980898
V8N1B4,VICTORIA,BC,8,48.463145,-123.301348
V8S2N2,VICTORIA,BC,8,48.411451,-123.302673
V8S2X2,VICTORIA,BC,8,48.418421,-123.309541
V8T1H2,VICTORIA,BC,8,48.431916,-123.364167
V8R2Z9,VICTORIA,BC,8,48.443046,-123.337519
V8W3B4,VICTORIA,BC,8,48.430114,-123.360815
V9A6E2,VICTORIA,BC,8,48.433316,-123.404951
V9C0M1,VICTORIA,BC,8,48.411544,-123.491214
V8R3Y2,VICTORIA,BC,8,48.436098,-123.340951
V8S1X4,VICTORIA,BC,8,48.424596,-123.332733
V8T2C5,VICTORIA,BC,8,48.444051,-123.338038
V8X3J5,VICTORIA,BC,8,48.472649,-123.365865
V9A5X2,VICTORIA,BC,8,48.442378,-123.397146
V8T2T4,VICTORIA,BC,8,48.445142,-123.368363
V8R3G2,VICTORIA,BC,8,48.442987,-123.327781
V9B3X9,VICTORIA,BC,8,48.4491926,-123.5065553
V8Z7C2,VICTORIA,BC,8,48.466546,-123.4163593
V8N3B7,VICTORIA,BC,8,48.468973,-123.335078
V8V2K8,VICTORIA,BC,8,48.413766,-123.370315
V9C0B4,VICTORIA,BC,8,48.39796,-123.542282
V8R5P8,VICTORIA,BC,8,48.435429,-123.316643
V8X3T6,VICTORIA,BC,8,48.501018,-123.364771
V8N3P2,VICTORIA,BC,8,48.4707502,-123.3251199
V9A4M3,VICTORIA,BC,8,48.440568,-123.416046
V9A4C8,VICTORIA,BC,8,48.432968,-123.393715
V9B0H9,VICTORIA,BC,8,48.4483933,-123.4984303
V8T3J4,VICTORIA,BC,8,48.4479174,-123.3440755
V8P2E5,VICTORIA,BC,8,48.461417,-123.347291
V8P1W8,VICTORIA,BC,8,48.455992,-123.332917
V8Z4A3,VICTORIA,BC,8,48.47321,-123.389648
V9C4J7,VICTORIA,BC,8,48.440485,-123.464204
V8N3R7,VICTORIA,BC,8,48.476017,-123.322941
V8V1R5,VICTORIA,BC,8,48.416996,-123.373089
V8R3A6,VICTORIA,BC,8,48.4433785,-123.3318782
V9A0H7,VICTORIA,BC,8,48.4388968,-123.3913497
V8P3X7,VICTORIA,BC,8,48.465363,-123.339227
V8Z6P8,VICTORIA,BC,8,48.466399,-123.409251
V9A3P1,VICTORIA,BC,8,48.429965,-123.414575
V8P5M9,VICTORIA,BC,8,48.456383,-123.355487
V8T5L7,VICTORIA,BC,8,48.410885,-123.368729
V9A1E6,VICTORIA,BC,8,48.448623,-123.389336
V8V2Y6,VICTORIA,BC,8,48.413375,-123.360683
V9A5P5,VICTORIA,BC,8,48.424259,-123.415575
V8X1Y8,VICTORIA,BC,8,48.466285,-123.368805
V9A3W7,VICTORIA,BC,8,48.434946,-123.386025
V8R4E5,VICTORIA,BC,8,48.438202,-123.337332
V8R2K1,VICTORIA,BC,8,48.4359324,-123.339657
V8X2H5,VICTORIA,BC,8,48.44889,-123.361318
V8T4N9,VICTORIA,BC,8,48.432016,-123.367186
V9B2L4,VICTORIA,BC,8,48.438093,-123.500524
V8N3C5,VICTORIA,BC,8,48.4801258,-123.3395233
V9C0H3,VICTORIA,BC,8,48.417696,-123.502504
V9B5J4,VICTORIA,BC,8,48.4336144,-123.5116056
V8T4L1,VICTORIA,BC,8,48.4323418,-123.3644908
V8N2E4,VICTORIA,BC,8,48.483895,-123.33289
V8X4Z3,VICTORIA,BC,8,48.494822,-123.358734
V8V4N4,VICTORIA,BC,8,48.415159,-123.348854
V9A6Z7,VICTORIA,BC,8,48.449994,-123.385803
V9A6A9,VICTORIA,BC,8,48.435887,-123.402893
V9A6S7,VICTORIA,BC,8,48.427048,-123.4253849
V9B0M1,VICTORIA,BC,8,48.4690605,-123.5029896
V8P5P8,VICTORIA,BC,8,48.452519,-123.320848
V8W9X1,VICTORIA,BC,8,48.425347,-123.364657
V8X2S8,VICTORIA,BC,8,48.451743,-123.367992
V8X5K4,VICTORIA,BC,8,48.478286,-123.378665
V8P5E3,VICTORIA,BC,8,48.4570767,-123.3003483
V8R1E3,VICTORIA,BC,8,48.426144,-123.322886
V8V0E6,VICTORIA,BC,8,48.4228945,-123.354173
V9B4L6,VICTORIA,BC,8,48.440565,-123.497704
V9B1W5,VICTORIA,BC,8,48.4377811,-123.485266
V8S5L6,VICTORIA,BC,8,48.40953,-123.346527
V8S4L6,VICTORIA,BC,8,48.414623,-123.320236
V9E2C8,VICTORIA,BC,8,48.4839845,-123.4197999
V8S2S9,VICTORIA,BC,8,48.4162323,-123.3073892
V9C3Z8,VICTORIA,BC,8,48.3908246,-123.532085
V8S3G6,VICTORIA,BC,8,48.425325,-123.317906
V8R1V5,VICTORIA,BC,8,48.4312815,-123.3430236
V8X2Z5,VICTORIA,BC,8,48.459504,-123.363854
V8Z1Z5,VICTORIA,BC,8,48.464458,-123.387134
V8X4B9,VICTORIA,BC,8,48.463671,-123.363934
V8N5M9,VICTORIA,BC,8,48.490063,-123.325708
V9B6L1,VICTORIA,BC,8,48.457817,-123.426794
V8P4Y6,VICTORIA,BC,8,48.452303,-123.317557
V8X1J8,VICTORIA,BC,8,48.4685029,-123.3633069
V9A7A9,VICTORIA,BC,8,48.446309,-123.394407
V8P1H5,VICTORIA,BC,8,48.450567,-123.331707
V8W1P2,VICTORIA,BC,8,48.427612,-123.360381
V9C0R4,VICTORIA,BC,8,48.4099634,-123.4977577
V8V1S8,VICTORIA,BC,8,48.417156,-123.368654
V9C3L3,VICTORIA,BC,8,48.421693,-123.50493
V8R3Z6,VICTORIA,BC,8,48.430461,-123.338937
V8S2N5,VICTORIA,BC,8,48.423182,-123.302359
V8T0E3,VICTORIA,BC,8,48.440015,-123.3545002
V8S4B9,VICTORIA,BC,8,48.424314,-123.326923
V9B6B3,VICTORIA,BC,8,48.467807,-123.485643
V8N3H1,VICTORIA,BC,8,48.4844081,-123.3329925
V9C0S4,VICTORIA,BC,8,48.4284207,-123.3656444
V9B2P6,VICTORIA,BC,8,48.4444375,-123.4973737
V8X3L1,VICTORIA,BC,8,48.47515,-123.366733
V8Z3E9,VICTORIA,BC,8,48.493596,-123.387955
V8Z5S8,VICTORIA,BC,8,48.564005,-123.40166
V8Z3J5,VICTORIA,BC,8,48.502973,-123.398997
V8W1R6,VICTORIA,BC,8,48.429369,-123.366949
V9B0S8,VICTORIA,BC,8,48.4631558,-123.4511761
V8N5R5,VICTORIA,BC,8,48.490468,-123.3248533
V8N2Y4,VICTORIA,BC,8,48.490153,-123.31198
V8V1Z8,VICTORIA,BC,8,48.423018,-123.37684
V8Z2L9,VICTORIA,BC,8,48.461207,-123.397968
V8P2K7,VICTORIA,BC,8,48.467068,-123.35662
V9B4A6,VICTORIA,BC,8,48.448989,-123.511818
V8R5J5,VICTORIA,BC,8,48.439765,-123.312639
V8Y1Y6,VICTORIA,BC,8,48.511013,-123.374116
V8S1W6,VICTORIA,BC,8,48.420673,-123.336073
V9A4G9,VICTORIA,BC,8,48.444573,-123.399874
V8P1W2,VICTORIA,BC,8,48.456042,-123.34981
V9B6V7,VICTORIA,BC,8,48.470517,-123.505586
V9A4W8,VICTORIA,BC,8,48.432859,-123.416243
V8V4E5,VICTORIA,BC,8,48.413048,-123.353108
V9E2C1,VICTORIA,BC,8,48.495632,-123.43366
V8T5K2,VICTORIA,BC,8,48.441642,-123.377044
V9A0G2,VICTORIA,BC,8,48.427521,-123.354191
V8Z1B9,VICTORIA,BC,8,48.447693,-123.376942
V8V2S9,VICTORIA,BC,8,48.411529,-123.351358
V8Z3W6,VICTORIA,BC,8,48.460654,-123.384631
V8P3J9,VICTORIA,BC,8,48.4701198,-123.3576396
V8N4S1,VICTORIA,BC,8,48.476737,-123.319904
V8X1C7,VICTORIA,BC,8,48.446967,-123.356651
V8S4P8,VICTORIA,BC,8,48.424246,-123.320602
V9C1T3,VICTORIA,BC,8,48.420689,-123.481285
V9A3C6,VICTORIA,BC,8,48.434952,-123.388973
V8W3R7,VICTORIA,BC,8,48.42478,-123.368836
V8T2T1,VICTORIA,BC,8,48.44409,-123.374145
V9A5P7,VICTORIA,BC,8,48.420316,-123.402568
V8N2M4,VICTORIA,BC,8,48.4875838,-123.3307936
V8N2M8,VICTORIA,BC,8,48.4885333,-123.3273226
V8X3R8,VICTORIA,BC,8,48.4790097,-123.3850896
V8P2A5,VICTORIA,BC,8,48.458498,-123.33119
V8X4M5,VICTORIA,BC,8,48.4813245,-123.3832506
V8X5H2,VICTORIA,BC,8,48.4978859,-123.3791682
V8T3B8,VICTORIA,BC,8,48.44797,-123.3414163
V8P5C5,VICTORIA,BC,8,48.4549653,-123.3037639
V8R6H8,VICTORIA,BC,8,48.427417,-123.307795
V8R4W9,VICTORIA,BC,8,48.430284,-123.325599
V8P4K7,VICTORIA,BC,8,48.459722,-123.329757
V8T4C3,VICTORIA,BC,8,48.431576,-123.358349
V8X2G6,VICTORIA,BC,8,48.477682,-123.363198
V8N5Y3,VICTORIA,BC,8,48.4771315,-123.3357348
V8N2H6,VICTORIA,BC,8,48.4781446,-123.3108247
V8X3B9,VICTORIA,BC,8,48.4663185,-123.366975
V8X2S1,VICTORIA,BC,8,48.452075,-123.362718
V8R4C8,VICTORIA,BC,8,48.43405,-123.33688
V8P4G4,VICTORIA,BC,8,48.455377,-123.332819
V8N3P7,VICTORIA,BC,8,48.472058,-123.324593
V8P3J5,VICTORIA,BC,8,48.466804,-123.356641
V8N1C4,VICTORIA,BC,8,48.470601,-123.341181
V8Y1N9,VICTORIA,BC,8,48.525878,-123.366829
V8P2Y1,VICTORIA,BC,8,48.463621,-123.332695
V8T1C2,VICTORIA,BC,8,48.428792,-123.347522
V9A3H9,VICTORIA,BC,8,48.432161,-123.384252
V8Z1J6,VICTORIA,BC,8,48.455822,-123.388265
V8S3L7,VICTORIA,BC,8,48.41272,-123.341216
V8X4N1,VICTORIA,BC,8,48.4835437,-123.372631
V8Z6H4,VICTORIA,BC,8,48.486521,-123.400084
V8S1M1,VICTORIA,BC,8,48.413898,-123.343798
V8Z4S1,VICTORIA,BC,8,48.4698177,-123.3983753
V8V2B9,VICTORIA,BC,8,48.419753,-123.376179
V9C4M4,VICTORIA,BC,8,48.42036,-123.518318
V8W2N2,VICTORIA,BC,8,48.422712,-123.362978
V8Y0A3,VICTORIA,BC,8,48.526884,-123.3714109
V8S2T3,VICTORIA,BC,8,48.416284,-123.303849
V8X4A5,VICTORIA,BC,8,48.465189,-123.367406
V8Y2E6,VICTORIA,BC,8,48.5110523,-123.366347
V8Z1B7,VICTORIA,BC,8,48.4468208,-123.3795317
V9C1H6,VICTORIA,BC,8,48.437115,-123.464596
V9A4P1,VICTORIA,BC,8,48.438793,-123.397437
V8N2W7,VICTORIA,BC,8,48.490751,-123.316829
V8S1W7,VICTORIA,BC,8,48.422411,-123.333705
V8R3N7,VICTORIA,BC,8,48.4428573,-123.295302
V8N2V8,VICTORIA,BC,8,48.492515,-123.327285
V8S2K6,VICTORIA,BC,8,48.41208,-123.319427
V9A6G2,VICTORIA,BC,8,48.426549,-123.410563
V9B6P9,VICTORIA,BC,8,48.456075,-123.481737
V8T3C1,VICTORIA,BC,8,48.442622,-123.341313
V9C2S7,VICTORIA,BC,8,48.422713,-123.497242
V8Z4X1,VICTORIA,BC,8,48.480885,-123.412425
V8S2W6,VICTORIA,BC,8,48.419274,-123.317681
V8S2J2,VICTORIA,BC,8,48.40779,-123.32078
V8V3K9,VICTORIA,BC,8,48.423078,-123.351188
V9B0Y4,VICTORIA,BC,8,48.455541,-123.545288
V9B4J8,VICTORIA,BC,8,48.431177,-123.536061
V9C1K5,VICTORIA,BC,8,48.433533,-123.491605
V8Z7X7,VICTORIA,BC,8,48.480325,-123.416606
V8Z6G6,VICTORIA,BC,8,48.46305,-123.395111
V9B6T3,VICTORIA,BC,8,48.414368,-123.368385
V8X5J5,VICTORIA,BC,8,48.470182,-123.379226
V8P5J1,VICTORIA,BC,8,48.463114,-123.332835
V9A5Z2,VICTORIA,BC,8,48.424647,-123.408468
V8W3G4,VICTORIA,BC,8,48.422792,-123.362978
V9A2J9,VICTORIA,BC,8,48.453044,-123.406963
V8R3G7,VICTORIA,BC,8,48.443639,-123.325759
V8R5K9,VICTORIA,BC,8,48.4558344,-123.3006521
V8S3Y6,VICTORIA,BC,8,48.417475,-123.331493
V8T3T3,VICTORIA,BC,8,48.44355,-123.348113
V9A3L2,VICTORIA,BC,8,48.430625,-123.38748
V9A5H4,VICTORIA,BC,8,48.42681,-123.40427
V8Z2E8,VICTORIA,BC,8,48.42406,-123.366714
V9B5P1,VICTORIA,BC,8,48.459162,-123.44298
V8S5E2,VICTORIA,BC,8,48.420625,-123.303216
V8T1V6,VICTORIA,BC,8,48.436265,-123.349473
V8R2M8,VICTORIA,BC,8,48.436474,-123.311442
V9A1J3,VICTORIA,BC,8,48.447065,-123.392013
V8Z3S6,VICTORIA,BC,8,48.454272,-123.381575
V8P1B1,VICTORIA,BC,8,48.4460364,-123.3250151
V8P2N3,VICTORIA,BC,8,48.46482,-123.344278
V8Z1G8,VICTORIA,BC,8,48.452622,-123.383562
V8N3W5,VICTORIA,BC,8,48.49145,-123.309341
V9A1Z3,VICTORIA,BC,8,48.45125,-123.394631
V8S2N1,VICTORIA,BC,8,48.411161,-123.302943
V8X1L8,VICTORIA,BC,8,48.446226,-123.362358
V8Z4Z4,VICTORIA,BC,8,48.4867341,-123.3965174
V9B1M7,VICTORIA,BC,8,48.4535821,-123.4256749
V8T3C2,VICTORIA,BC,8,48.4441,-123.342308
V8V4L5,VICTORIA,BC,8,48.425886,-123.347263
V9B6B9,VICTORIA,BC,8,48.4623631,-123.4560973
V8N4H7,VICTORIA,BC,8,48.4595004,-123.2883873
V8Z7K1,VICTORIA,BC,8,48.5384861,-123.3970237
V9C2Z6,VICTORIA,BC,8,48.422268,-123.541303
V9C0A3,VICTORIA,BC,8,48.42804,-123.356467
V9A4K7,VICTORIA,BC,8,48.441744,-123.421509
V8X2B4,VICTORIA,BC,8,48.477545,-123.344744
V9A3W4,VICTORIA,BC,8,48.432337,-123.385877
V8W1N4,VICTORIA,BC,8,48.426499,-123.359556
V8Z4G6,VICTORIA,BC,8,48.475969,-123.398267
V8V1K2,VICTORIA,BC,8,48.419754,-123.383439
V8V2P3,VICTORIA,BC,8,48.413551,-123.367252
V8R3H8,VICTORIA,BC,8,48.4453157,-123.3244976
V8Z4E5,VICTORIA,BC,8,48.46566,-123.390136
V8N1T2,VICTORIA,BC,8,48.4531038,-123.2724608
V8X2K6,VICTORIA,BC,8,48.473321,-123.366551
V8T1Y7,VICTORIA,BC,8,48.44109,-123.347817
V8Y2J4,VICTORIA,BC,8,48.5118819,-123.3648862
V8T4E6,VICTORIA,BC,8,48.439511,-123.359236
V8V4L9,VICTORIA,BC,8,48.407557,-123.350667
V9B6N8,VICTORIA,BC,8,48.4676187,-123.5055148
V9C0L2,VICTORIA,BC,8,48.421235,-123.512674
V8Z1L7,VICTORIA,BC,8,48.460343,-123.409268
V8S2N7,VICTORIA,BC,8,48.423816,-123.3055
V9B4X2,VICTORIA,BC,8,48.4484685,-123.4754736
V8N3S4,VICTORIA,BC,8,48.488567,-123.317928
V8T2P8,VICTORIA,BC,8,48.444357,-123.35617
V9A1T1,VICTORIA,BC,8,48.443351,-123.390949
V8X1A4,VICTORIA,BC,8,48.4508127,-123.3518656
V8R6L8,VICTORIA,BC,8,48.4461526,-123.2942934
V8R2C7,VICTORIA,BC,8,48.431104,-123.307211
V8X4R4,VICTORIA,BC,8,48.476728,-123.379222
V8V1N6,VICTORIA,BC,8,48.4145818,-123.3698317
V8Z6J7,VICTORIA,BC,8,48.4636629,-123.4332024
V9A1H5,VICTORIA,BC,8,48.446017,-123.388
V9B3G9,VICTORIA,BC,8,48.463464,-123.492407
V9C3V4,VICTORIA,BC,8,48.4378981,-123.4849173
V8Y2S3,VICTORIA,BC,8,48.508763,-123.372826
V8S2A6,VICTORIA,BC,8,48.421476,-123.344578
V8N5W6,VICTORIA,BC,8,48.483646,-123.313941
V8T3H1,VICTORIA,BC,8,48.438007,-123.345958
V9B4V1,VICTORIA,BC,8,48.4529415,-123.4973474
V9A3A5,VICTORIA,BC,8,48.436514,-123.386175
V9C3K8,VICTORIA,BC,8,48.4305518,-123.5146771
V9A7L6,VICTORIA,BC,8,48.4402361,-123.4256032
V9C0J8,VICTORIA,BC,8,48.417696,-123.502504
V8V5A6,VICTORIA,BC,8,48.417355,-123.385338
V8Z5J1,VICTORIA,BC,8,48.48181,-123.413055
V8W2K5,VICTORIA,BC,8,48.424367,-123.359501
V8V2H4,VICTORIA,BC,8,48.418956,-123.372093
V8P4Z1,VICTORIA,BC,8,48.454336,-123.315942
V8S3X3,VICTORIA,BC,8,48.410716,-123.331514
V8N5L3,VICTORIA,BC,8,48.4880593,-123.3292689
V9A6G6,VICTORIA,BC,8,48.4242933,-123.4156232
V8R2S1,VICTORIA,BC,8,48.438563,-123.31744
V8V4K4,VICTORIA,BC,8,48.411512,-123.350943
V8Z6N3,VICTORIA,BC,8,48.4947366,-123.3965841
V8R2B5,VICTORIA,BC,8,48.4339,-123.335809
V8T4Z6,VICTORIA,BC,8,48.432014,-123.354869
V8R6T2,VICTORIA,BC,8,48.4445882,-123.3332875
V8X3Z4,VICTORIA,BC,8,48.467109,-123.368478
V8R2L6,VICTORIA,BC,8,48.4357169,-123.3227499
V8N1S6,VICTORIA,BC,8,48.454761,-123.278355
V8V3B5,VICTORIA,BC,8,48.416063,-123.350176
V8X2G5,VICTORIA,BC,8,48.478531,-123.363422
V9A1B3,VICTORIA,BC,8,48.449576,-123.384811
V8N2S6,VICTORIA,BC,8,48.487446,-123.314319
V8N2G1,VICTORIA,BC,8,48.4772,-123.312478
V8W2A9,VICTORIA,BC,8,48.4267239,-123.3661379
V8X2V8,VICTORIA,BC,8,48.454274,-123.364264
V8Z1W7,VICTORIA,BC,8,48.461652,-123.386612
V8T2X3,VICTORIA,BC,8,48.445499,-123.376626
V8N6N5,VICTORIA,BC,8,48.486367,-123.340039
V8Y1Z7,VICTORIA,BC,8,48.5122166,-123.3729344
V8T1C9,VICTORIA,BC,8,48.398554,-123.490321
V9B6B8,VICTORIA,BC,8,48.4617194,-123.456166
V8V4M5,VICTORIA,BC,8,48.411797,-123.349655
V8Z4J6,VICTORIA,BC,8,48.459945,-123.390189
V8X4C1,VICTORIA,BC,8,48.463425,-123.366005
V8R5W5,VICTORIA,BC,8,48.439651,-123.311148
V8X0A8,VICTORIA,BC,8,48.4786641,-123.3622622
V9A2G7,VICTORIA,BC,8,48.449328,-123.400709
V9A5S4,VICTORIA,BC,8,48.428571,-123.399094
V8V3V6,VICTORIA,BC,8,48.421717,-123.357344
V9C3G5,VICTORIA,BC,8,48.4264897,-123.5115822
V8N5H2,VICTORIA,BC,8,48.483128,-123.327702
V8X1B8,VICTORIA,BC,8,48.449187,-123.354387
V8Z4Z7,VICTORIA,BC,8,48.487841,-123.399806
V8T4A9,VICTORIA,BC,8,48.439231,-123.357717
V8R3K3,VICTORIA,BC,8,48.443593,-123.314866
V9B2Z1,VICTORIA,BC,8,48.450539,-123.527457
V8V2A9,VICTORIA,BC,8,48.4166255,-123.3794925
V9A2H8,VICTORIA,BC,8,48.449624,-123.403488
V8P4A2,VICTORIA,BC,8,48.448374,-123.340317
V9B5L6,VICTORIA,BC,8,48.455063,-123.444943
V8P3H1,VICTORIA,BC,8,48.4590557,-123.2975136
V8Z3B2,VICTORIA,BC,8,48.484257,-123.397539
V8Z5R6,VICTORIA,BC,8,48.55632,-123.395961
V8V3X7,VICTORIA,BC,8,48.416132,-123.355805
V8Z2J7,VICTORIA,BC,8,48.4764629,-123.3985334
V8W3K2,VICTORIA,BC,8,48.427855,-123.361763
V8V3X3,VICTORIA,BC,8,48.413496,-123.356923
V8N5M7,VICTORIA,BC,8,48.491609,-123.311889
V8R1W8,VICTORIA,BC,8,48.432056,-123.342922
V8P2G2,VICTORIA,BC,8,48.462316,-123.34101
V9C3G6,VICTORIA,BC,8,48.4267106,-123.511141
V8V4K3,VICTORIA,BC,8,48.40802,-123.351897
V8R4Z5,VICTORIA,BC,8,48.426557,-123.323773
V9B5V7,VICTORIA,BC,8,48.458536,-123.441139
V8T5J4,VICTORIA,BC,8,48.437911,-123.354487
V8S3K8,VICTORIA,BC,8,48.420935,-123.346252
V8P3M8,VICTORIA,BC,8,48.453166,-123.350272
V8Z4P7,VICTORIA,BC,8,48.462404,-123.400374
V8T1A5,VICTORIA,BC,8,48.427623,-123.350594
V8S1Y7,VICTORIA,BC,8,48.4222689,-123.346964
V8P2M2,VICTORIA,BC,8,48.471957,-123.348682
V8N2V5,VICTORIA,BC,8,48.494283,-123.3292722
V8T4T9,VICTORIA,BC,8,48.436265,-123.375015
V9E2G1,VICTORIA,BC,8,48.5349961,-123.4340917
V9B6Z7,VICTORIA,BC,8,48.448312,-123.501777
V9A6C2,VICTORIA,BC,8,48.423088,-123.411064
V8T4Z3,VICTORIA,BC,8,48.440144,-123.360647
V8N5M6,VICTORIA,BC,8,48.4852913,-123.33248
V9B3T1,VICTORIA,BC,8,48.445253,-123.496043
V8W2W3,VICTORIA,BC,8,48.422762,-123.362978
V8N2T1,VICTORIA,BC,8,48.49246,-123.327899
V8N1Y1,VICTORIA,BC,8,48.46351,-123.28611
V8Z2T7,VICTORIA,BC,8,48.471519,-123.402094
V8T1J9,VICTORIA,BC,8,48.431535,-123.346828
V9A1Z2,VICTORIA,BC,8,48.449,-123.397194
V9A4B7,VICTORIA,BC,8,48.4374445,-123.3918675
V8V4P9,VICTORIA,BC,8,48.419778,-123.358091
V9B1L4,VICTORIA,BC,8,48.457055,-123.429139
V9C4C7,VICTORIA,BC,8,48.379856,-123.5763421
V8S2L3,VICTORIA,BC,8,48.41549,-123.323006
V8V1A5,VICTORIA,BC,8,48.415052,-123.383303
V9A2E7,VICTORIA,BC,8,48.45403,-123.406959
V9B3M1,VICTORIA,BC,8,48.463738,-123.492015
V8N1B5,VICTORIA,BC,8,48.4631616,-123.3015979
V8Z4J1,VICTORIA,BC,8,48.460309,-123.388447
V9B1R7,VICTORIA,BC,8,48.453062,-123.442027
V8T0A8,VICTORIA,BC,8,48.438554,-123.357032
V8N3J4,VICTORIA,BC,8,48.487359,-123.326747
V9B0C3,VICTORIA,BC,8,48.47401,-123.502809
V8Z2K1,VICTORIA,BC,8,48.4770158,-123.3947356
V8N4J4,VICTORIA,BC,8,48.461925,-123.281491
V8V2V8,VICTORIA,BC,8,48.414426,-123.356641
V8Y1Z3,VICTORIA,BC,8,48.517086,-123.373909
V8V3A1,VICTORIA,BC,8,48.417513,-123.358225
V8W9E8,VICTORIA,BC,8,48.474188,-123.363133
V8X2E1,VICTORIA,BC,8,48.499522,-123.360431
V8S1A6,VICTORIA,BC,8,48.4074172,-123.3507678
V8N3E8,VICTORIA,BC,8,48.480612,-123.336309
V9A4Y2,VICTORIA,BC,8,48.431475,-123.415343
V8P3V3,VICTORIA,BC,8,48.449954,-123.341287
V8N4W7,VICTORIA,BC,8,48.4884411,-123.3197587
V9B5P7,VICTORIA,BC,8,48.43595,-123.506356
V8W2L5,VICTORIA,BC,8,48.42858,-123.358934
V8N4H2,VICTORIA,BC,8,48.462138,-123.287676
V9C2H3,VICTORIA,BC,8,48.4176104,-123.4882096
V8W1C7,VICTORIA,BC,8,48.4240235,-123.3673825
V9C1C2,VICTORIA,BC,8,48.437671,-123.4550995
V9A4R9,VICTORIA,BC,8,48.437285,-123.399161
V8P3V5,VICTORIA,BC,8,48.4476,-123.34127
V8S2J1,VICTORIA,BC,8,48.407879,-123.320763
V8Y1M9,VICTORIA,BC,8,48.524325,-123.369542
V8S3B7,VICTORIA,BC,8,48.421831,-123.305676
V8N5J9,VICTORIA,BC,8,48.4707341,-123.3114536
V8N1E2,VICTORIA,BC,8,48.4695125,-123.326591
V8R4B3,VICTORIA,BC,8,48.442167,-123.339108
V9A3Z6,VICTORIA,BC,8,48.438852,-123.388657
V8Z4Z6,VICTORIA,BC,8,48.4850819,-123.3989663
V8R6L4,VICTORIA,BC,8,48.442213,-123.294
V8X3Z3,VICTORIA,BC,8,48.467109,-123.368478
V8T4W5,VICTORIA,BC,8,48.447975,-123.347811
V8R3P6,VICTORIA,BC,8,48.444284,-123.301742
V8W2E8,VICTORIA,BC,8,48.427006,-123.364773
V8P1B4,VICTORIA,BC,8,48.445908,-123.321515
V9A4V3,VICTORIA,BC,8,48.433763,-123.401823
V8P2B5,VICTORIA,BC,8,48.457914,-123.316351
V8S3Y9,VICTORIA,BC,8,48.418976,-123.33216
V9B2W9,VICTORIA,BC,8,48.446747,-123.493799
V9B3C3,VICTORIA,BC,8,48.453109,-123.499822
V8X2B3,VICTORIA,BC,8,48.4644245,-123.3781875
V8R4E4,VICTORIA,BC,8,48.439908,-123.337146
V8V1G6,VICTORIA,BC,8,48.414977,-123.378349
V8W3N9,VICTORIA,BC,8,48.42282,-123.362978
V8T1J5,VICTORIA,BC,8,48.431938,-123.352564
V8Z5S5,VICTORIA,BC,8,48.5630952,-123.4019921
V9C3A9,VICTORIA,BC,8,48.4138093,-123.5226232
V8T1L5,VICTORIA,BC,8,48.432565,-123.349511
V8Z5J5,VICTORIA,BC,8,48.4779336,-123.4166892
V8Z2S6,VICTORIA,BC,8,48.471346,-123.408329
V8Z5A3,VICTORIA,BC,8,48.477124,-123.410976
V9C1Z2,VICTORIA,BC,8,48.419752,-123.48304
